Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Fix versions,Due date,Votes,Labels,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Custom field (Acceptance criteria),Custom field (Commit),Custom field (Development),Custom field (DoD validée),Custom field (DoR validée),Custom field (Issue color),Custom field (Priority),Custom field (Rank),Custom field (Release),Custom field (Start date),Custom field (Story point estimate),Custom field (Team),Custom field (Vulnerability),Parent,Parent key,Parent summary,Status Category,Status Category Changed
Voir les logs d'activité,DJ-117,11205,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Low,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:02 PM,13/Nov/25 4:23 PM,,,v1.4.0,,0,,,,,,"*En tant que* administrateur JO,

*Je veux* consulter les logs d'activité du système,

*Afin de* détecter des anomalies, des tentatives de fraude ou des problèmes techniques.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-113,,,,,,,,,,,,,,,,,,"* Scénario 1 : Consultation des logs système

Given je suis connecté au dashboard administrateur

When j'accède à la section ""Logs d'activité""

Then je vois l'historique de toutes les actions importantes du système

And je peux filtrer par type d'événement, date ou utilisateur



* Scénario 2 : Détection d'anomalies

Given je consulte les logs

When des tentatives de fraude ou erreurs techniques sont enregistrées

Then elles sont signalées en rouge avec des détails

And je peux prendre des mesures correctives rapidement",,{},❌,❌,,Could,0|i003db:,,,5.0,,,10898,DJ-8,Admin & scan,To Do,11/Nov/25 3:02 PM
Gérer les utilisateurs,DJ-116,11203,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:02 PM,13/Nov/25 4:23 PM,,,v1.3.0,,0,,,,,,"*En tant que* administrateur JO,

*Je veux* consulter, bloquer ou supprimer des comptes utilisateurs,

*Afin de* modérer la plateforme et gérer les utilisateurs problématiques.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-113,,,,,,,,,,,,,,,,,,"* Scénario 1 : Bloquer un utilisateur

Given je consulte la liste des utilisateurs

When je sélectionne un utilisateur problématique et clique sur ""Bloquer""

Then le compte utilisateur est bloqué et ne peut plus se connecter

And une notification est envoyée à l'utilisateur



* Scénario 2 : Supprimer un compte

Given je veux supprimer définitivement un compte

When je confirme la suppression

Then le compte et toutes ses données sont supprimés

And l'historique d'achats est conservé pour les statistiques",,{},❌,❌,,Should,0|i003d3:,,,5.0,,,10898,DJ-8,Admin & scan,To Do,11/Nov/25 3:02 PM
Exporter les données de vente,DJ-115,11201,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:02 PM,13/Nov/25 4:23 PM,,,v1.4.0,,0,,,,,,"*En tant que* administrateur JO,

*Je veux* exporter les données de vente au format CSV ou Excel,

*Afin de* les analyser avec des outils externes ou les partager avec d'autres équipes.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-113,,,,,,,,,,,,,,,,,,"* Scénario 1 : Export en CSV

Given je suis sur le dashboard administrateur

When je clique sur ""Exporter en CSV""

Then un fichier CSV contenant toutes les données de vente se télécharge

And je peux ouvrir le fichier avec Excel ou tout autre outil



* Scénario 2 : Export avec filtre par période

Given je veux exporter les données d'une période spécifique

When je sélectionne une plage de dates et exporte

Then seules les ventes de cette période sont exportées

And le fichier est correctement formaté pour l'analyse",,{},❌,❌,,Should,0|i003cv:,,,5.0,,,10898,DJ-8,Admin & scan,To Do,11/Nov/25 3:02 PM
Voir le dashboard des ventes,DJ-114,11199,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:02 PM,13/Nov/25 4:23 PM,,,v1.4.0,,0,,,,,,"*En tant que* administrateur JO,

*Je veux* accéder à un tableau de bord avec les statistiques de vente en temps réel,

*Afin de* suivre les performances et piloter l'événement efficacement.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-113,,,,,,,,,,,,,,,,,,"* Scénario 1 : Affichage des statistiques clés

Given je suis connecté au dashboard administrateur

When j'accède à la page principale

Then je vois les statistiques en temps réel : total des ventes, nombre de billets vendus, CA généré

And les données sont actualisées automatiquement



* Scénario 2 : Graphiques et tendances

Given je consulte le dashboard

When je visualise les données

Then des graphiques affichent l'évolution des ventes par jour/semaine

And je peux identifier les périodes de forte affluence",,{},❌,❌,,Should,0|i003cn:,,,8.0,,,10898,DJ-8,Admin & scan,To Do,11/Nov/25 3:02 PM
Me connecter à l'interface admin,DJ-113,11197,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:01 PM,13/Nov/25 4:23 PM,14/Nov/25 3:34 PM,,v1.3.0,,0,,,,,,"*En tant que* administrateur JO,

*Je veux* me connecter à une interface d'administration sécurisée avec des identifiants spécifiques,

*Afin de* accéder aux fonctionnalités de gestion de la plateforme.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-78,DJ-80,,,,DJ-89,DJ-90,DJ-91,DJ-114,DJ-115,DJ-116,DJ-117,,,,,,,"* Scénario 1 : Connexion réussie

Given je suis administrateur JO avec des identifiants valides

When je me connecte à l'interface d'administration

Then j'accède au tableau de bord administrateur

And je peux gérer la plateforme



* Scénario 2 : Connexion refusée

Given je tente de me connecter avec des identifiants incorrects

When je valide le formulaire

Then un message ""Identifiants invalides"" s'affiche

And l'accès à l'administration est refusé",,{},❌,❌,,Must,0|i003cf:,,,3.0,,,10898,DJ-8,Admin & scan,To Do,11/Nov/25 3:01 PM
Rejeter un billet déjà utilisé,DJ-112,11195,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:01 PM,13/Nov/25 4:22 PM,,,v1.2.0,,0,,,,,,"*En tant que* membre du staff JO,

*Je veux* être alerté immédiatement si un billet a déjà été scanné et utilisé,

*Afin de* refuser l'entrée et éviter la fraude ou l'usage multiple d'un même billet.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-100,DJ-110,,,,,,,,,,,,,,,,,"* Scénario 1 : Détection d'un billet déjà utilisé

Given un billet a déjà été scanné et validé

When je scanne à nouveau le même QR code

Then une alerte rouge s'affiche ""Billet déjà utilisé""

And je vois l'heure et la date de la première utilisation



* Scénario 2 : Refus automatique de l'entrée

Given le système détecte un billet déjà utilisé

When l'alerte est affichée

Then l'entrée est automatiquement refusée

And je peux signaler une tentative de fraude si nécessaire",,{},❌,❌,,Must,0|i003c7:,,,5.0,,,10898,DJ-8,Admin & scan,To Do,11/Nov/25 3:01 PM
Valider l'identité,DJ-111,11193,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:01 PM,13/Nov/25 4:22 PM,,,v1.2.0,,0,,,,,,"*En tant que* membre du staff JO,

*Je veux* voir le nom du titulaire et les informations du billet après le scan,

*Afin de* vérifier l'identité de la personne et confirmer qu'elle est bien le détenteur légitime.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-110,,,,,,,,,,,,,,,,,,"* Scénario 1 : Affichage des informations du titulaire

Given j'ai scanné un QR code valide

When le système valide le billet

Then le nom du titulaire s'affiche

And je peux vérifier qu'il correspond à la pièce d'identité présentée



* Scénario 2 : Détails complémentaires du billet

Given le billet est validé

When je consulte les informations

Then je vois le type d'offre, la date d'achat et le numéro de billet

And je peux confirmer que la personne est légitime",,{},❌,❌,,Must,0|i003bz:,,,3.0,,,10898,DJ-8,Admin & scan,To Do,11/Nov/25 3:01 PM
Scanner un QR code,DJ-110,11191,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:01 PM,13/Nov/25 4:22 PM,,,v1.2.0,,0,,,,,,"*En tant que* membre du staff JO à l'entrée d'un événement,

*Je veux* scanner le QR code d'un billet avec mon appareil,

*Afin de* vérifier rapidement son authenticité et sa validité.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-100,,,,,DJ-111,DJ-112,,,,,,,,,,,,"* Scénario 1 : Scan réussi d'un billet valide

Given je suis membre du staff à l'entrée d'un événement

When je scanne le QR code d'un billet valide et non utilisé

Then le système valide le billet instantanément

And un message de confirmation s'affiche avec les détails du billet



* Scénario 2 : Scan d'un QR code invalide

Given je scanne un QR code invalide ou contrefait

When le système analyse le code

Then une alerte rouge indique que le billet est invalide

And je peux refuser l'entrée",,{},❌,❌,,Must,0|i003br:,,,8.0,,,10898,DJ-8,Admin & scan,To Do,11/Nov/25 3:01 PM
Voir des animations de chargement,DJ-109,11189,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:01 PM,13/Nov/25 9:55 AM,,,v0.2.0,,0,,,,,,"*En tant que* utilisateur,

*Je veux* voir des indicateurs de chargement visuels pendant les opérations longues,

*Afin de* savoir que le système traite ma demande et ne pas penser que l'application est figée.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,"* Scénario 1 : Chargement d'une page

Given je navigue vers une nouvelle page

When le chargement prend quelques secondes

Then un indicateur de chargement (spinner, barre de progression) est visible

And je sais que le système traite ma demande



* Scénario 2 : Traitement d'une opération longue

Given j'effectue une opération qui prend du temps (paiement, génération de billets)

When le traitement est en cours

Then un message ""Veuillez patienter..."" avec un loader est affiché

And je ne peux pas interagir avec l'interface pendant ce temps",,{},❌,❌,,Could,0|i003bj:,,,2.0,,,10897,DJ-7,UI & UX,To Do,11/Nov/25 3:01 PM
Recevoir des messages d'erreur clairs,DJ-108,11187,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:01 PM,13/Nov/25 9:55 AM,,,v0.2.0,,0,,,,,,"*En tant que* utilisateur,

*Je veux* recevoir des messages d'erreur clairs et explicites,

*Afin de* comprendre ce qui ne va pas et comment corriger mon action.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,"* Scénario 1 : Erreur de formulaire

Given je remplis un formulaire avec des données invalides

When je tente de soumettre

Then un message d'erreur clair m'indique précisément le problème

And je sais exactement comment corriger mon erreur



* Scénario 2 : Erreur technique

Given une erreur technique survient (serveur, réseau, etc.)

When l'opération échoue

Then un message explicite m'informe du problème

And des suggestions d'actions sont proposées (réessayer, contacter le support)",,{},❌,❌,,Should,0|i003bb:,,,3.0,,,10897,DJ-7,UI & UX,To Do,11/Nov/25 3:01 PM
Changer la langue du site,DJ-107,11185,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:00 PM,13/Nov/25 9:55 AM,,,v1.0.0,,0,,,,,,"*En tant que* visiteur international,

*Je veux* pouvoir choisir la langue du site (français ou anglais),

*Afin de* comprendre le contenu dans ma langue préférée.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,"* Scénario 1 : Sélection de la langue

Given je suis sur le site

When je clique sur le sélecteur de langue

Then je peux choisir entre français et anglais

And tout le contenu du site se traduit instantanément



* Scénario 2 : Mémorisation de la préférence linguistique

Given j'ai sélectionné l'anglais comme langue

When je reviens sur le site plus tard

Then le site se charge directement en anglais

And ma préférence linguistique est conservée",,{},❌,❌,,Could,0|i003b3:,,,5.0,,,10897,DJ-7,UI & UX,To Do,11/Nov/25 3:00 PM
Utiliser le site sur mobile,DJ-106,11183,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:00 PM,13/Nov/25 9:54 AM,,,v0.1.0,,0,,,,,,"*En tant que* visiteur sur mobile ou tablette,

*Je veux* que le site s'adapte parfaitement à la taille de mon écran,

*Afin de* naviguer confortablement quel que soit mon appareil.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,"* Scénario 1 : Affichage responsive sur smartphone

Given j'accède au site depuis mon smartphone

When les pages se chargent

Then l'affichage s'adapte parfaitement à la taille de mon écran

And tous les éléments sont lisibles et cliquables sans zoom



* Scénario 2 : Expérience tablette optimisée

Given j'utilise une tablette

When je navigue sur le site

Then la mise en page utilise l'espace disponible de manière optimale

And toutes les fonctionnalités sont accessibles et utilisables",,{},❌,❌,,Must,0|i003av:,,,8.0,,,10897,DJ-7,UI & UX,To Do,11/Nov/25 3:00 PM
Naviguer facilement sur le site,DJ-105,11181,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:00 PM,13/Nov/25 4:21 PM,,,v0.1.0,,0,,,,,,"*En tant que* visiteur,

*Je veux* une navigation intuitive avec un menu clair et des liens logiques,

*Afin de* trouver rapidement les informations ou fonctionnalités que je cherche.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-104,,,,,,,,,,,,,,,,DJ-85,,"* Scénario 1 : Menu de navigation clair

Given je suis sur n'importe quelle page du site

When je regarde le menu de navigation

Then je vois clairement les sections principales (Accueil, Offres, Mon compte, Panier)

And je peux accéder à chaque section en un clic



* Scénario 2 : Navigation mobile

Given je suis sur mobile

When j'ouvre le menu burger

Then toutes les sections sont accessibles

And la navigation reste intuitive et fluide",,{},❌,❌,,Must,0|i003an:,,,3.0,,,10897,DJ-7,UI & UX,To Do,11/Nov/25 3:00 PM
Accéder à une page d'accueil claire,DJ-104,11179,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:00 PM,13/Nov/25 4:21 PM,,,v0.1.0,,0,,,,,,"*En tant que* visiteur arrivant sur le site,

*Je veux* accéder à une page d'accueil claire et moderne,

*Afin de* comprendre rapidement l'objectif du site et comment l'utiliser.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,DJ-105,,,,,,,,,,,DJ-85,,"* Scénario 1 : Première visite du site

Given je visite le site pour la première fois

When la page d'accueil se charge

Then je vois un design moderne et attractif aux couleurs des JO 2024

And je comprends immédiatement qu'il s'agit d'une plateforme de billetterie



* Scénario 2 : Accès rapide aux offres

Given je suis sur la page d'accueil

When je cherche à voir les offres disponibles

Then un bouton ""Découvrir les offres"" est bien visible

And je peux accéder directement au catalogue en un clic",,{},❌,❌,,Must,0|i003af:,,,5.0,,,10897,DJ-7,UI & UX,To Do,11/Nov/25 3:00 PM
Re-télécharger un e-ticket,DJ-103,11177,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:00 PM,13/Nov/25 4:20 PM,,,v1.1.0,,0,,,,,,"*En tant que* utilisateur connecté,

*Je veux* pouvoir re-télécharger un e-ticket que j'ai perdu,

*Afin de* ne pas perdre l'accès à mon billet en cas de problème.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-102,,,,,,,,,,,,,,,,,,"* Scénario 1 : Re-téléchargement depuis l'historique

Given je suis connecté et j'ai perdu mon e-ticket

When j'accède à mon historique d'achats

Then je peux re-télécharger n'importe quel e-ticket précédemment acheté

And le billet re-téléchargé est identique à l'original



* Scénario 2 : Renvoyer l'e-ticket par email

Given je consulte une commande dans mon historique

When je clique sur ""Renvoyer par email""

Then l'e-ticket est renvoyé à mon adresse email

And je reçois une confirmation du renvoi",,{},❌,❌,,Should,0|i003a7:,,,2.0,,,10896,DJ-6,Paiement & tickets,To Do,11/Nov/25 3:00 PM
Consulter l'historique de mes achats,DJ-102,11175,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 3:00 PM,13/Nov/25 4:20 PM,,,v1.1.0,,0,,,,,,"*En tant que* utilisateur connecté,

*Je veux* consulter l'historique de tous mes achats passés,

*Afin de* retrouver mes anciennes commandes et billets.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-78,DJ-80,,,,DJ-103,,,,,,,,,,,,,"* Scénario 1 : Voir tous les achats passés

Given je suis connecté à mon compte

When j'accède à la section ""Historique des achats""

Then je vois la liste complète de toutes mes commandes passées

And chaque commande affiche la date, les offres achetées et le montant total



* Scénario 2 : Détails d'une commande

Given je consulte mon historique d'achats

When je clique sur une commande spécifique

Then j'accède aux détails complets de cette commande

And je peux voir les billets associés et leur statut",,{},❌,❌,,Should,0|i0039z:,,,3.0,,,10896,DJ-6,Paiement & tickets,To Do,11/Nov/25 3:00 PM
Télécharger mon e-ticket en PDF,DJ-101,11173,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 2:59 PM,13/Nov/25 4:18 PM,,,v1.0.0,,0,,,,,,"*En tant que* utilisateur ayant reçu mon e-ticket,

*Je veux* pouvoir le télécharger au format PDF,

*Afin de* l'imprimer ou le stocker localement sur mon appareil.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-98,,,,,,,,,,,,,,,,,,"* Scénario 1 : Téléchargement de l'e-ticket en PDF

Given j'ai reçu mon e-ticket par email

When je clique sur ""Télécharger en PDF""

Then le fichier PDF se télécharge sur mon appareil

And le PDF contient toutes les informations du billet et le QR code



* Scénario 2 : PDF imprimable

Given j'ai téléchargé mon e-ticket en PDF

When je l'ouvre et tente de l'imprimer

Then le format est optimisé pour l'impression

And le QR code reste scannable après impression",,{},❌,❌,,Must,0|i0039r:,,,5.0,,,10896,DJ-6,Paiement & tickets,To Do,11/Nov/25 2:59 PM
Recevoir un e-ticket sécurisé avec QR code,DJ-100,11171,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 2:59 PM,13/Nov/25 4:19 PM,,,v1.0.0,,0,,,,,,"*En tant que* utilisateur ayant payé,

*Je veux* que mon e-ticket contienne un QR code unique et sécurisé,

*Afin de* garantir son authenticité et éviter la fraude.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-98,,,,,DJ-110,DJ-112,,,,,,,,,,,,"* Scénario 1 : QR code unique et sécurisé

Given je reçois mon e-ticket

When je consulte le billet

Then il contient un QR code unique généré pour ce billet

And le QR code est crypté et infalsifiable



* Scénario 2 : Vérification de l'authenticité

Given le QR code est scanné à l'entrée

When le système valide le code

Then l'authenticité est vérifiée en temps réel

And toute tentative de duplication est détectée",,{},❌,❌,,Must,0|i0039j:,,,8.0,,,10896,DJ-6,Paiement & tickets,To Do,11/Nov/25 2:59 PM
Recevoir mon e-ticket par email,DJ-99,11169,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 2:59 PM,13/Nov/25 4:19 PM,,,v1.0.0,,0,,,,,,"*En tant que* utilisateur ayant payé sa commande,

*Je veux* recevoir mes e-tickets par email immédiatement après le paiement,

*Afin de* les conserver et les présenter le jour de l'événement.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-98,,,,,,,,,,,,,,,,,,"* Scénario 1 : Réception immédiate de l'e-ticket

Given j'ai réussi mon paiement

When la transaction est validée

Then je reçois un email contenant mes e-tickets immédiatement

And chaque e-ticket contient les informations de l'offre achetée



* Scénario 2 : Email non reçu

Given je n'ai pas reçu mon email d'e-tickets

When j'accède à mon compte

Then je peux demander un renvoi de l'email

And je peux télécharger les e-tickets depuis mon historique",,{},❌,❌,,Must,0|i0039b:,,,5.0,,,10896,DJ-6,Paiement & tickets,To Do,11/Nov/25 2:59 PM
Procéder au paiement,DJ-98,11167,Story,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,11/Nov/25 2:59 PM,13/Nov/25 4:18 PM,,,v1.0.0,,0,,,,,,"*En tant que* utilisateur connecté avec un panier rempli,

*Je veux* procéder au paiement via un système de paiement sécurisé,

*Afin de* finaliser mon achat et obtenir mes billets.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-78,DJ-92,DJ-93,,,DJ-99,DJ-100,DJ-101,,,,,,,,,,,"* Scénario 1 : Paiement réussi

Given je suis connecté avec un panier rempli

When je procède au paiement avec des informations valides

Then le paiement est traité via un système sécurisé

And je reçois une confirmation de commande avec le numéro de transaction



* Scénario 2 : Paiement refusé

Given je tente de payer avec une carte invalide ou sans fonds

When le paiement est refusé

Then je reçois un message d'erreur clair

And je peux réessayer avec un autre moyen de paiement",,{},❌,❌,,Must,0|i00393:,,,8.0,,,10896,DJ-6,Paiement & tickets,To Do,11/Nov/25 2:59 PM
